,zpid,streetAddress,latitude,longitude,latest_saledate,latest_salemonth,latest_saleyear,latestPrice
9309,29459325,1707 Newning Ave,30.24530029296875,-97.74646759033205,2019-07-17,7,2019,725000.0
9310,29381466,1907 Holly St,30.2530460357666,-97.725830078125,2019-08-19,8,2019,6000.0
9311,29458821,808 Rutherford Pl,30.24975395202637,-97.74029541015624,2018-03-19,3,2018,800000.0
9312,29460320,2215 Rebel Rd,30.238752365112305,-97.7490692138672,2020-08-14,8,2020,795000.0
9313,29459320,508 E Mary St,30.24419593811035,-97.7465591430664,2019-09-27,9,2019,674900.0
9314,29384319,1310 E 2nd St,30.26042175292969,-97.73019409179688,2020-03-17,3,2020,599995.0
9315,124841317,705 E Monroe St #A,30.24559020996093,-97.74417114257812,2019-10-22,10,2019,1075000.0
9316,29460963,2109 Travis Heights Blvd,30.23812294006348,-97.74478912353516,2018-04-05,4,2018,700000.0
9317,29460315,2301 Rebel Rd,30.238361358642567,-97.749267578125,2020-08-06,8,2020,2195000.0
9318,2100092311,64 San Marcos St,30.257549285888672,-97.73605346679688,2019-10-30,10,2019,399000.0
9319,29460311,2207 Rebel Rd,30.239458084106445,-97.74845123291016,2020-03-12,3,2020,2225000.0
9320,29460807,1600 Sunnyvale St,30.24378204345703,-97.73323059082033,2018-04-04,4,2018,525000.0
9321,29458806,1225 Hillside Ave,30.250280380249023,-97.74559020996094,2019-08-19,8,2019,1490000.0
9322,29384304,1303 E 2nd St,30.26011085510254,-97.73099517822266,2020-06-30,6,2020,825000.0
9323,29323799,911 Daniel Dr,30.2589168548584,-97.7551498413086,2019-08-29,8,2019,850000.0
9324,29384298,1200 E 2nd St,30.26101493835449,-97.7319107055664,2018-06-16,6,2018,675000.0
9325,29381796,212 Le Grande Ave,30.25310707092285,-97.74533081054688,2020-07-17,7,2020,675000.0
9326,29384292,202 Attayac St,30.260875701904297,-97.73117065429688,2019-05-22,5,2019,415000.0
9327,29459291,515 E Mary St,30.24365234375,-97.74640655517578,2018-06-22,6,2018,585000.0
9328,29460959,2108 Kenwood Ave,30.2379207611084,-97.74435424804688,2020-10-02,10,2020,1150000.0
9329,29460783,1505 Oak Heights Dr,30.241737365722656,-97.73313903808594,2018-08-20,8,2018,550000.0
9330,2087469316,1225 Hillside Ave APT 3,30.25038719177246,-97.74571228027344,2019-06-19,6,2019,1250000.0
9331,29458783,1208 Hillside Ave,30.251298904418945,-97.74571228027344,2020-10-23,10,2020,1495000.0
9332,83124179,1608 Eva St,30.24826431274414,-97.75159454345705,2020-10-26,10,2020,1450000.0
9333,29460279,2215 Post Rd APT 2012,30.24125671386719,-97.7518539428711,2019-05-20,5,2019,274750.0
9334,29458778,1308 Hillside Ave,30.24943542480469,-97.7463836669922,2018-02-23,2,2018,740000.0
9335,29384278,1116 E 3rd St,30.26211166381836,-97.7321319580078,2020-11-04,11,2020,725000.0
9336,29460772,1704 Taylor Gaines St,30.24054908752441,-97.73300170898438,2019-06-13,6,2019,390000.0
9337,29459271,1918 E Side Dr,30.242494583129886,-97.74677276611328,2018-07-31,7,2018,1150000.0
9338,29382261,1806 Riverview St,30.252126693725582,-97.7274932861328,2019-10-16,10,2019,395000.0
9339,29382258,46 Chicon St,30.25232124328613,-97.72712707519533,2019-02-28,2,2019,575000.0
9340,29459256,506 Leland St,30.24204635620117,-97.74820709228516,2020-07-14,7,2020,585000.0
9341,29459455,1025 Bonham Ter,30.24584579467773,-97.7390594482422,2018-06-16,6,2018,829000.0
9342,29459255,508 Leland St,30.24196434020996,-97.7481460571289,2020-09-24,9,2020,1499900.0
9343,29459254,510 Leland St,30.24191856384277,-97.74791717529295,2020-08-18,8,2020,699900.0
9344,29384254,1003 E 3rd St,30.26204490661621,-97.73356628417967,2020-08-11,8,2020,279900.0
9345,29460753,1502 Bellaire Dr,30.242351531982425,-97.73400115966795,2019-12-11,12,2019,459000.0
9346,29382252,1709 Haskell St,30.25279235839844,-97.72804260253906,2019-02-19,2,2019,600000.0
9347,70327250,1105 E Riverside Dr,30.24793815612793,-97.73649597167967,2020-01-24,1,2020,995000.0
9348,29460750,1603 Summit St,30.241291046142567,-97.7353057861328,2019-11-22,11,2019,635000.0
9349,29382250,1705 Haskell St,30.252872467041016,-97.72834777832033,2020-02-28,2,2020,485000.0
9350,241930748,1318 Tinnin Ford Rd,30.24238204956055,-97.72590637207033,2020-02-26,2,2020,809900.0
9351,29382760,1618 Garden St,30.25550079345703,-97.728271484375,2018-08-31,8,2018,725000.0
9352,29382242,53 Chalmers Ave,30.25357818603516,-97.728271484375,2018-07-09,7,2018,649900.0
9353,29473240,2103 Newton St,30.24349975585937,-97.75404357910156,2019-06-26,6,2019,369900.0
9354,29460740,1611 Taylor Gaines St,30.240753173828125,-97.7347183227539,2018-03-30,3,2018,450000.0
9355,29459449,1411 Alta Vista Ave,30.24620246887207,-97.74169921875,2018-08-02,8,2018,1450000.0
9356,121656702,2118 Brackenridge St #1,30.241403579711925,-97.75072479248048,2020-12-31,12,2020,849000.0
9357,29460737,1612 Parker Ln,30.23940086364746,-97.73269653320312,2020-05-08,5,2020,350000.0
9358,29382736,1623 Garden St,30.2548885345459,-97.72821807861328,2018-07-13,7,2018,550000.0
9359,83828234,2020 S Congress Ave APT 1123,30.243343353271484,-97.75238800048828,2018-07-13,7,2018,165000.0
9360,29382233,1806 Haskell St,30.253028869628903,-97.72706604003906,2018-06-30,6,2018,450000.0
9361,63837731,1018 Harwood Pl,30.24845123291016,-97.7376480102539,2020-11-30,11,2020,1445000.0
9362,29471943,310 W Monroe St,30.249067306518555,-97.75332641601562,2020-03-09,3,2020,2099900.0
9363,29471941,1510 Newton St,30.249032974243164,-97.75267028808594,2019-07-17,7,2019,1500000.0
9364,29459217,1611 Drake Ave,30.24625968933105,-97.74754333496094,2019-07-02,7,2019,679000.0
9365,29382216,1604 Haskell St,30.2541446685791,-97.73014068603516,2020-03-23,3,2020,430000.0
9366,29458715,106 E Gibson St,30.24978828430176,-97.74874877929688,2018-12-03,12,2018,699000.0
9367,29322713,1100 S 2nd St,30.253698348999023,-97.75431060791016,2018-06-09,6,2018,450000.0
9368,29473211,2000 Wilson St,30.244903564453125,-97.75484466552734,2019-04-29,4,2019,820000.0
9369,64768709,518 Sunny Ln,30.251771926879886,-97.74180603027344,2019-06-27,6,2019,1798000.0
9370,250997208,406 W Milton St,30.24824523925781,-97.7545166015625,2019-02-25,2,2019,1895000.0
9371,29459208,1811 Drake Ave,30.24445915222168,-97.74812316894533,2020-06-05,6,2020,660000.0
9372,29382206,1621 Holly St,30.25409507751465,-97.72888946533205,2018-06-21,6,2018,599000.0
9373,29383977,1007 Willow St,30.259225845336925,-97.73455047607422,2019-09-19,9,2019,980000.0
9374,29473205,2012 Wilson St,30.24421310424805,-97.75509643554688,2019-07-22,7,2019,1656000.0
9375,29382204,1617 Holly St,30.25420379638672,-97.7292022705078,2020-10-06,10,2020,700000.0
9376,89550703,2008 Riverview St #B,30.25114250183105,-97.72500610351562,2019-08-19,8,2019,440000.0
9377,70356692,1809 Eva St,30.24570655822754,-97.75214385986328,2019-04-15,4,2019,1295000.0
9378,80108688,1305 E 6th St APT 1,30.26374244689941,-97.72930145263672,2020-07-29,7,2020,535000.0
9379,29460686,1305 Loma Dr,30.24266242980957,-97.73109436035156,2019-11-05,11,2019,575000.0
9380,29473182,1906 Eva St,30.24505424499512,-97.7529754638672,2018-04-20,4,2018,650000.0
9381,251029178,206 E Live Oak St UNIT C,30.24158477783203,-97.75128936767578,2019-03-18,3,2019,639000.0
9382,29473178,1904 Newton St #A,30.24550628662109,-97.7538833618164,2019-08-01,8,2019,799000.0
9383,2091191439,1208 Woodland Ave #A,30.24226951599121,-97.73873901367188,2018-06-09,6,2018,689000.0
9384,29460496,1806 Travis Heights Blvd,30.2423038482666,-97.74299621582033,2018-12-31,12,2018,519000.0
9385,2081346165,1499 Inglewood St #1,30.245695114135746,-97.73382568359376,2020-04-08,4,2020,650000.0
9386,29459165,1915 Brackenridge St,30.243276596069336,-97.74933624267578,2020-03-13,3,2020,675000.0
9387,29473163,1906 Newton St,30.245256423950195,-97.7539291381836,2018-11-01,11,2018,289000.0
9388,29382663,66 Comal St,30.255630493164062,-97.73027801513672,2019-01-25,1,2019,410000.0
9389,29459158,401 Lockhart Dr,30.24364852905273,-97.7485122680664,2020-03-05,3,2020,589000.0
9390,29458709,1406 Nickerson St,30.24902153015137,-97.74886322021484,2019-07-24,7,2019,1450000.0
9391,29459655,1101 Summit St,30.245574951171875,-97.73210906982422,2020-09-10,9,2020,899000.0
9392,241930654,1406 Tinnin Ford Rd,30.24197769165039,-97.72616577148438,2020-10-20,10,2020,850000.0
9393,29473153,403 W Mary St,30.24591636657715,-97.75501251220705,2018-02-21,2,2018,519500.0
9394,29460152,504 Sunrise Cir,30.23841094970703,-97.75048065185548,2020-12-07,12,2020,1252000.0
9395,29382652,1402 Haskell St,30.25482177734375,-97.73223114013672,2018-10-20,10,2018,390000.0
9396,83813150,1402 Parker Ln APT 12,30.24186134338379,-97.7311553955078,2018-07-17,7,2018,390000.0
9397,29460148,503 Sunset Cir,30.238656997680664,-97.75006866455078,2020-09-20,9,2020,800000.0
9398,29382646,1502 Haskell St,30.25450134277344,-97.73128509521484,2020-09-24,9,2020,1449900.0
9399,251033643,1404 Haskell St UNIT A,30.25478553771973,-97.73253631591795,2019-01-24,1,2019,599000.0
9400,29459639,1501 Inglewood St,30.2454833984375,-97.7336883544922,2019-10-31,10,2019,379900.0
9401,29473137,1802 Eva St,30.24624252319336,-97.75252532958984,2018-03-31,3,2018,875000.0
9402,29459635,1204 Summit St,30.24481964111328,-97.73319244384766,2019-09-16,9,2019,799000.0
9403,29460133,507 E Live Oak St,30.24019241333008,-97.7492446899414,2019-03-09,3,2019,629000.0
9404,29382631,1405 Holly St,30.25519180297852,-97.73188018798828,2018-05-05,5,2018,465000.0
9405,29459630,1101 Manlove St,30.246360778808604,-97.73338317871094,2019-04-25,4,2019,559900.0
9406,114405626,504 E Annie St,30.24509239196777,-97.74647521972656,2019-08-01,8,2019,1450000.0
9407,29382626,66 Navasota St,30.256500244140625,-97.73192596435548,2019-09-18,9,2019,450000.0
9408,29460995,2215 Alta Vista Ave,30.23784065246582,-97.74681091308594,2018-02-28,2,2018,637500.0
9409,124720124,1607 Drake Ave,30.246490478515625,-97.74748229980467,2019-10-05,10,2019,1895000.0
9410,29460624,2001 Alta Vista Ave,30.240575790405284,-97.74454498291016,2019-05-22,5,2019,1225000.0
9411,29461122,1809 Sylvan Dr,30.237438201904297,-97.73377990722656,2019-10-31,10,2019,450000.0
9412,2094532621,1204 Reagan Ter,30.24472045898437,-97.73703002929688,2020-05-29,5,2020,579000.0
9413,29473121,1804 Newton St,30.246421813964844,-97.75364685058594,2020-09-18,9,2020,1049000.0
9414,29473119,303 W Annie St,30.246618270874023,-97.7537078857422,2020-07-01,7,2020,699000.0
9415,29473118,307 W Annie St,30.24663543701172,-97.7538833618164,2020-07-15,7,2020,1125000.0
9416,29460118,2113 Brooklyn St,30.2406063079834,-97.74813079833984,2020-11-23,11,2020,495000.0
9417,121657617,1202 Canterbury St,30.25842094421387,-97.73283386230467,2018-09-22,9,2018,549000.0
9418,29471934,402 W Milton St,30.24810791015625,-97.75415802001952,2019-07-12,7,2019,1725000.0
9419,241934432,1400 Canterbury St #A,30.25775909423828,-97.73123168945312,2020-09-21,9,2020,894000.0
9420,29473115,409 W Annie St,30.24680137634277,-97.75465393066406,2019-10-25,10,2019,750000.0
9421,29461114,1904 Matagorda St,30.23774528503418,-97.73696899414062,2018-11-30,11,2018,498000.0
9422,29459611,1102 Woodland Ave,30.243104934692383,-97.7404327392578,2019-06-11,6,2019,638500.0
9423,29459111,1708 Nickerson St,30.24612045288086,-97.75000762939452,2018-11-14,11,2018,885000.0
9424,29382610,1307 E Cesar Chavez St,30.25910949707031,-97.73101043701172,2019-12-31,12,2019,219000.0
9425,29381812,310 Le Grande Ave,30.25315284729004,-97.74393463134766,2020-12-21,12,2020,780000.0
9426,29459002,904 Avondale Rd,30.248218536376964,-97.73989868164062,2020-12-18,12,2020,599999.0
9427,29460107,2105 Brooklyn St,30.24113464355469,-97.7479019165039,2020-12-30,12,2020,711000.0
9428,29460106,515 Leland St,30.24132537841797,-97.74781799316406,2018-03-26,3,2018,669000.0
9429,29459105,1810 Nickerson St,30.245086669921875,-97.7502670288086,2018-03-12,3,2018,700000.0
9430,29459603,1109 Mission Rdg,30.24327278137207,-97.73980712890624,2020-12-28,12,2020,835900.0
9431,29459102,1806 Nickerson St,30.24531364440918,-97.75029754638672,2019-01-31,1,2019,695000.0
9432,145656601,2111 Brackenridge St #A,30.24245262145996,-97.74970245361328,2020-06-23,6,2020,774990.0
9433,29459097,1305 Kenwood Ave,30.24717140197754,-97.73772430419922,2018-08-02,8,2018,399999.0
9434,2088149596,1308 Tinnin Ford Rd UNIT 1,30.24276733398437,-97.72594451904295,2019-08-23,8,2019,749900.0
9435,29460096,2115 Brackenridge St,30.24137687683105,-97.75012969970705,2018-07-14,7,2018,895000.0
9436,29460095,2117 Brackenridge St,30.24127578735352,-97.7502670288086,2018-06-18,6,2018,1150000.0
9437,29459094,1203 Kenwood Ave,30.24752616882324,-97.73754119873048,2018-06-30,6,2018,549000.0
9438,29459592,1613 Travis Heights Blvd,30.24360275268555,-97.74181365966795,2019-07-31,7,2019,890000.0
9439,29459091,1313 Kenwood Ave,30.24656105041504,-97.73786926269533,2018-11-30,11,2018,1245000.0
9440,29460929,2021 Travis Heights Blvd,30.238880157470703,-97.74439239501952,2020-02-10,2,2020,1000000.0
9441,145656089,908 Bonham Ter,30.246183395385746,-97.74195861816406,2018-09-01,9,2018,419000.0
9442,29459088,1316 Bonham Ter,30.246862411499023,-97.7375259399414,2018-07-28,7,2018,499900.0
9443,62604584,1310 S 1st St SUITE 310,30.251056671142567,-97.75485229492188,2019-05-30,5,2019,499900.0
9444,29460581,1123 Gillespie Pl,30.240234375,-97.74073028564452,2019-12-27,12,2019,629000.0
9445,29471928,405 W Monroe St,30.24876976013184,-97.75408172607422,2019-01-08,1,2019,675000.0
9446,29382579,1201 Willow St,30.258827209472656,-97.73289489746094,2018-08-31,8,2018,600000.0
9447,29459076,1012 Milam Pl,30.24729347229004,-97.73865509033205,2020-07-28,7,2020,399000.0
9448,29459574,1604 Travis Heights Blvd,30.244403839111328,-97.74222564697266,2019-05-28,5,2019,1399000.0
9449,29459074,1304 Kenwood Ave,30.247276306152344,-97.73822784423828,2018-02-10,2,2018,545000.0
9450,29461073,1700 Fawn Dr,30.23808288574219,-97.7361068725586,2020-10-02,10,2020,325000.0
9451,29460927,2018 Kenwood Ave,30.238771438598643,-97.74383544921876,2018-06-30,6,2018,750000.0
9452,29322703,1005 S 3rd St,30.25412940979004,-97.7546615600586,2020-12-17,12,2020,2495100.0
9453,29458924,504 Pecan Grove Rd,30.249248504638672,-97.74376678466795,2019-09-24,9,2019,1229000.0
9454,29460563,1112 Mariposa Dr,30.23930549621582,-97.74185943603516,2020-06-03,6,2020,644950.0
9455,29459563,1505 Betty Jo Dr,30.243633270263672,-97.73699188232422,2018-07-13,7,2018,519250.0
9456,29459063,1205 Travis Heights Blvd,30.248159408569336,-97.73912048339844,2019-04-02,4,2019,1595000.0
9457,29459060,1006 Avondale Rd,30.24792861938477,-97.73889923095705,2018-02-03,2,2018,519900.0
9458,2077125559,1809 Newton St #8A-1,30.24599266052246,-97.75316619873048,2020-12-18,12,2020,629900.0
9459,29459059,1200 Kenwood Ave,30.247987747192383,-97.73747253417967,2019-04-22,4,2019,589000.0
9460,29381559,2007 Riverview St,30.25088882446289,-97.72566223144533,2020-07-24,7,2020,450000.0
9461,29381558,2005 Riverview St,30.25094223022461,-97.72581481933594,2019-12-06,12,2019,565000.0
9462,29382557,1213 Canterbury St,30.25776481628418,-97.73241424560548,2019-05-01,5,2019,695000.0
9463,120898923,703 Bouldin Ave,30.25737380981445,-97.75448608398438,2019-04-05,4,2019,1350000.0
9464,29474555,2213 Lindell Ave,30.240985870361328,-97.75350189208984,2020-11-18,11,2020,732000.0
9465,29460053,2101 Nickerson St,30.24274253845215,-97.75071716308594,2020-07-21,7,2020,1630000.0
9466,29460052,2103 Nickerson St,30.242572784423828,-97.75082397460938,2019-01-26,1,2019,354900.0
9467,29461051,1705 Deerfield Dr,30.23813819885254,-97.73548889160156,2020-06-12,6,2020,730000.0
9468,29461050,1703 Deerfield Dr,30.23824882507324,-97.73566436767578,2018-02-23,2,2018,450000.0
9469,241938408,206 W Milton St #B,30.24751091003418,-97.75181579589844,2020-12-17,12,2020,620000.0
9470,145654545,2100 Glendale Pl #A,30.23821258544922,-97.7427215576172,2020-02-28,2,2020,679000.0
9471,29461545,1807 Parker Ln,30.2375431060791,-97.73291015625,2020-10-30,10,2020,850000.0
9472,29459544,1507 Chelsea Ln,30.243877410888672,-97.738037109375,2020-07-08,7,2020,1900000.0
9473,29459543,1509 Chelsea Ln,30.24370574951172,-97.73821258544922,2020-07-08,7,2020,1525000.0
9474,124843418,1613 Willow St #B,30.256967544555664,-97.72808837890624,2020-08-07,8,2020,500000.0
9475,2080286541,1201 Summit St #2,30.244802474975582,-97.73258972167967,2020-05-15,5,2020,464100.0
9476,70355918,1310 Newning Ave APT C,30.24972915649414,-97.74456024169922,2018-05-22,5,2018,515000.0
9477,29460540,1118 Gillespie Pl,30.240997314453125,-97.74087524414062,2018-08-03,8,2018,1190000.0
9478,29459535,1117 Reagan Ter,30.24440193176269,-97.7387924194336,2020-04-17,4,2020,819000.0
9479,29459534,1115 Reagan Ter,30.244281768798828,-97.739013671875,2019-05-08,5,2019,1375000.0
9480,145657492,1520 Parker Ln #B,30.24081039428711,-97.73148345947266,2020-10-15,10,2020,620000.0
9481,29382914,1902 1/2 Garden St,30.254356384277344,-97.7254867553711,2018-04-26,4,2018,289000.0
9482,29382530,1214 Holly St,30.25608825683593,-97.73309326171876,2018-01-23,1,2018,319900.0
9483,29459028,1008 Harwood Pl,30.248741149902344,-97.73837280273438,2018-06-21,6,2018,799000.0
9484,29382528,1201 Taylor St,30.25657081604004,-97.7339859008789,2018-05-31,5,2018,624900.0
9485,29459412,1308 1/2 Travis Heights Blvd,30.24729347229004,-97.7403564453125,2018-04-06,4,2018,825000.0
9486,29460406,1911 Fairlawn Ln,30.23910140991211,-97.74055480957033,2019-12-19,12,2019,540000.0
9487,29474525,2208 Euclid Ave,30.242055892944336,-97.75458526611328,2020-08-25,8,2020,565000.0
9488,29472024,1707 Eva St,30.246740341186523,-97.75167846679688,2020-10-07,10,2020,379448.0
9489,29461024,2107 Glendale Pl,30.237512588500977,-97.74261474609376,2019-12-06,12,2019,969000.0
9490,145652023,901 Bouldin Ave #B,30.25598907470703,-97.75472259521484,2020-09-24,9,2020,999900.0
9491,144334022,1106 Manlove St,30.24598693847656,-97.7339096069336,2018-03-30,3,2018,899990.0
9492,29460498,1810 Travis Heights Blvd,30.24199485778809,-97.74315643310548,2019-06-07,6,2019,725000.0
9493,29382522,1217 Taylor St,30.256193161010746,-97.7328872680664,2019-08-28,8,2019,415000.0
9494,29382519,1209 Taylor St,30.256303787231445,-97.73346710205078,2018-12-21,12,2018,549000.0
9495,29460518,1806 Kenwood Ave,30.24177360534668,-97.7419662475586,2018-08-02,8,2018,389990.0
9496,29459401,1604 Alta Vista Ave,30.244800567626964,-97.74321746826172,2019-11-26,11,2019,1275000.0
9497,29382514,1204 Haskell St,30.255460739135746,-97.73412322998048,2018-02-16,2,2018,565000.0
9498,29459513,1505 Alta Vista Ave,30.24561309814453,-97.74210357666016,2019-08-06,8,2019,1200000.0
9499,29460897,2012 Travis Heights Blvd,30.23962211608887,-97.74464416503906,2018-05-24,5,2018,689000.0
9500,29460395,1106 Fairmount Ave,30.24217224121093,-97.74078369140624,2020-06-05,6,2020,999900.0
9501,29381511,1915 Haskell St,30.251935958862305,-97.72567749023438,2020-08-14,8,2020,875000.0
9502,29461509,1810 Woodland Ave,30.23781967163086,-97.73139190673828,2018-08-29,8,2018,625000.0
9503,29459509,904 E Monroe St,30.24515151977539,-97.74227905273438,2020-02-12,2,2020,825000.0
9504,29382895,1910 Holly St,30.25344276428223,-97.7253189086914,2018-05-18,5,2018,525000.0
9505,80106006,318 Le Grande Ave,30.25273895263672,-97.74343872070312,2020-08-14,8,2020,2495000.0
9506,29459006,1207 Alta Vista Ave,30.249006271362305,-97.73993682861328,2020-07-31,7,2020,785000.0
9507,29460393,1110 Fairmount Ave,30.24203872680664,-97.74050903320312,2019-04-29,4,2019,499900.0
9508,29459505,1506 Travis Heights Blvd,30.24529457092285,-97.74175262451172,2019-06-06,6,2019,785000.0
9509,29460891,2102 Alta Vista Ave,30.23996353149414,-97.7458267211914,2020-06-01,6,2020,599900.0
9510,29384002,1014 Willow St,30.259544372558604,-97.7337646484375,2018-12-28,12,2018,629900.0
9511,29382502,1305 Holly St,30.25554847717285,-97.7328872680664,2020-08-14,8,2020,699000.0
9512,29384001,1016 Willow St,30.25949478149414,-97.73362731933594,2018-10-16,10,2018,899000.0
9513,29394427,1205 E 32nd St,30.28864288330078,-97.7212905883789,2020-10-29,10,2020,698000.0
9514,29394425,3111 Robinson Ave,30.288705825805664,-97.72159576416016,2020-06-08,6,2020,468000.0
9515,29394421,3101 Robinson Ave,30.288116455078125,-97.7220230102539,2018-02-09,2,2018,315000.0
9516,29390998,1907 E 20th St,30.28077507019043,-97.7206573486328,2018-08-15,8,2018,559000.0
9517,29390912,2100 E 22nd St,30.283315658569336,-97.71981811523438,2019-10-25,10,2019,379900.0
9518,29394400,1204 E 32nd St,30.28911781311035,-97.72116088867188,2019-10-21,10,2019,380000.0
9519,29396494,3811 Cherrywood Rd,30.2919921875,-97.71310424804688,2020-11-03,11,2020,625000.0
9520,29396397,3906 Cherrywood Rd,30.29348564147949,-97.71281433105467,2018-12-14,12,2018,850000.0
9521,29394889,3507 Basford Rd,30.288183212280284,-97.7098388671875,2020-09-29,9,2020,625000.0
9522,29396379,3700 Lafayette Ave,30.292613983154297,-97.71712493896484,2019-04-24,4,2019,499999.0
9523,29394874,3313 Merrie Lynn Ave,30.28740310668945,-97.71215057373048,2019-06-20,6,2019,380000.0
9524,29396371,3711 Werner Ave,30.293073654174805,-97.71719360351562,2018-03-29,3,2018,410000.0
9525,29394869,3303 Merrie Lynn Ave,30.286584854125977,-97.71200561523438,2019-11-25,11,2019,899500.0
9526,29394366,1204 E 30th St,30.287492752075195,-97.72209167480467,2019-11-20,11,2019,416000.0
9527,29394360,1203 E 31st St,30.2877254486084,-97.7220458984375,2019-06-27,6,2019,359000.0
9528,29394357,1111 E 31st St,30.288042068481445,-97.72257995605467,2020-04-01,4,2020,425000.0
9529,29391983,2201 E 22nd St,30.28303527832031,-97.71866607666016,2019-05-28,5,2019,585000.0
9530,241931841,2500 Givens Ave,30.28175544738769,-97.71580505371094,2019-12-12,12,2019,772000.0
9531,29390994,1800 E M L King Jr Blvd,30.27995491027832,-97.72210693359376,2018-02-10,2,2018,700000.0
9532,29396320,3712 Werner Ave,30.29340362548828,-97.71755981445312,2019-07-31,7,2019,585000.0
9533,29394811,1712 Giles St,30.2898063659668,-97.71275329589844,2019-10-11,10,2019,399900.0
9534,29394809,1716 Giles St,30.28964614868164,-97.71241760253906,2019-10-01,10,2019,475000.0
9535,29396306,3505 Hollywood Ave,30.29233932495117,-97.71862030029295,2020-02-14,2,2020,380000.0
9536,29396294,3402 Werner Ave,30.290943145751964,-97.71916961669922,2020-10-02,10,2020,649000.0
9537,29394794,1717 E 38th St,30.29001808166504,-97.71240234375,2019-07-04,7,2019,499500.0
9538,29396289,3412 Werner Ave,30.291542053222656,-97.71878051757812,2018-02-02,2,2018,298000.0
9539,29394770,3509 Vineland Dr,30.288389205932614,-97.7113800048828,2021-01-08,1,2021,685000.0
9540,29394768,3505 Vineland Dr,30.28818130493164,-97.71110534667967,2019-10-18,10,2019,330000.0
9541,29396265,3706 Hollywood Ave,30.293354034423828,-97.7185287475586,2020-04-16,4,2020,615000.0
9542,29396264,3708 Hollywood Ave,30.29350280761719,-97.71843719482422,2019-04-23,4,2019,330000.0
9543,29394756,3213 Walnut Ave,30.287389755249023,-97.71442413330078,2020-07-22,7,2020,250000.0
9544,29396249,3509 Robinson Ave,30.292917251586925,-97.71918487548828,2018-09-27,9,2018,485000.0
9545,29396246,3503 Robinson Ave,30.292558670043945,-97.71942138671876,2020-10-15,10,2020,495000.0
9546,2081335244,1813 Ulit Ave,30.281064987182614,-97.71215057373048,2020-03-19,3,2020,614900.0
9547,2078529231,1406 E 34th St #B,30.290590286254886,-97.7173309326172,2020-10-15,10,2020,450000.0
9548,29394473,3107 Dancy St,30.28798675537109,-97.72068786621094,2019-06-28,6,2019,500000.0
9549,29396226,3407 Robinson Ave,30.291656494140625,-97.72000885009766,2020-08-19,8,2020,502000.0
9550,29389715,1811 Cedar Ave,30.28056335449219,-97.71395874023438,2018-02-15,2,2018,700000.0
9551,29394708,1709 E 38th St,30.290340423583984,-97.71305847167967,2019-09-26,9,2019,450000.0
9552,2082654704,3207 Merrie Lynn Ave APT A,30.286088943481445,-97.71192169189452,2019-12-04,12,2019,514000.0
9553,29393204,1726 E 32nd St,30.28644752502441,-97.71466064453124,2020-11-25,11,2020,575000.0
9554,29389702,1710 Walnut Ave,30.279579162597656,-97.71331787109376,2020-08-13,8,2020,470000.0
9555,29393195,3211 Cherrywood Rd,30.287635803222656,-97.7159194946289,2019-12-06,12,2019,650000.0
9556,29392195,2800 E 22nd St,30.28423309326172,-97.71200561523438,2018-06-26,6,2018,279000.0
9557,29392192,2808 E 22nd St,30.28451156616211,-97.71150207519533,2020-04-03,4,2020,460000.0
9558,29396189,3412 Robinson Ave,30.29212188720703,-97.7203369140625,2019-12-31,12,2019,391000.0
9559,29394670,3702 Cherrywood Rd,30.29077911376953,-97.71451568603516,2018-08-31,8,2018,420000.0
9560,29394668,3706 Cherrywood Rd,30.29104995727539,-97.71440887451172,2019-05-24,5,2019,625000.0
9561,29393146,3002 Cherrywood Rd,30.28546714782715,-97.71808624267578,2018-06-29,6,2018,330000.0
9562,29392141,2801 E 22nd St,30.2836856842041,-97.71197509765624,2020-09-18,9,2020,499900.0
9563,29394640,19 Kern Ramble St,30.28957557678223,-97.71582794189452,2019-05-31,5,2019,425000.0
9564,29393131,3007 Breeze Ter,30.285999298095703,-97.71826934814452,2020-08-19,8,2020,822900.0
9565,83126626,3206 French Pl,30.288366317749023,-97.71866607666016,2019-04-19,4,2019,795000.0
9566,29394619,1505 Edgewood Ave,30.288461685180664,-97.71759033203124,2019-05-13,5,2019,524900.0
9567,29394616,3209 French Pl,30.288244247436523,-97.7180404663086,2018-06-12,6,2018,499900.0
9568,29393111,3201 French Pl,30.287710189819336,-97.7184600830078,2019-05-08,5,2019,745000.0
9569,29392110,2005 Chestnut Ave,30.28188896179199,-97.7173843383789,2018-06-04,6,2018,399000.0
9570,29392106,2002 Maple Ave,30.281837463378903,-97.71672058105467,2020-07-13,7,2020,585000.0
9571,29394596,3506 Clarkson Ave,30.29067420959473,-97.71509552001952,2018-10-31,10,2018,330000.0
9572,70353585,1802 Miriam Ave,30.280391693115234,-97.71160125732422,2018-10-30,10,2018,315000.0
9573,305430643,2213 Poquito St UNIT 106,30.292341232299805,-97.71418762207033,2020-10-22,10,2020,514900.0
9574,29392074,2507 Weber Ave,30.28214454650879,-97.71540069580078,2019-05-16,5,2019,450000.0
9575,145652456,2606 Rogers Ave #B,30.28304672241211,-97.7149887084961,2019-09-17,9,2019,379000.0
9576,29396571,3904 Vineland Dr,30.29177665710449,-97.7097396850586,2020-06-11,6,2020,670000.0
